"TambonID", "TambonThai", "TambonThaiShort", "PostCodeMain", "PostCodeAll", "PostalCodeRemark", "DistrictID", "DistrictThai", "DistrictThaiShort", "ProvinceID", "ProvinceThai"
900101	บ่อยาง	บ่อยาง	90000	90000		9001	อำเภอเมืองสงขลา	เมืองสงขลา	90	สงขลา
900102	เขารูปช้าง	เขารูปช้าง	90000	90000		9001	อำเภอเมืองสงขลา	เมืองสงขลา	90	สงขลา
900103	เกาะแต้ว	เกาะแต้ว	90000	90000		9001	อำเภอเมืองสงขลา	เมืองสงขลา	90	สงขลา
900104	พะวง	พะวง	90100	90100		9001	อำเภอเมืองสงขลา	เมืองสงขลา	90	สงขลา
900105	ทุ่งหวัง	ทุ่งหวัง	90000	90000		9001	อำเภอเมืองสงขลา	เมืองสงขลา	90	สงขลา
900106	เกาะยอ	เกาะยอ	90100	90100		9001	อำเภอเมืองสงขลา	เมืองสงขลา	90	สงขลา
900201	จะทิ้งพระ	จะทิ้งพระ	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900202	กระดังงา	กระดังงา	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900203	สนามชัย	สนามชัย	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900204	ดีหลวง	ดีหลวง	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900205	ชุมพล	ชุมพล	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900206	คลองรี	คลองรี	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900207	คูขุด	คูขุด	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900208	ท่าหิน	ท่าหิน	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900209	วัดจันทร์	วัดจันทร์	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900210	บ่อแดง	บ่อแดง	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900211	บ่อดาน	บ่อดาน	90190	90190		9002	อำเภอสทิงพระ	สทิงพระ	90	สงขลา
900301	บ้านนา	บ้านนา	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900302	ป่าชิง	ป่าชิง	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900303	สะพานไม้แก่น	สะพานไม้แก่น	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900304	สะกอม	สะกอม	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900305	นาหว้า	นาหว้า	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900306	นาทับ	นาทับ	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900307	น้ำขาว	น้ำขาว	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900308	ขุนตัดหวาย	ขุนตัดหวาย	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900309	ท่าหมอไทร	ท่าหมอไทร	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900310	จะโหนง	จะโหนง	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900311	คู	คู	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900312	แค	แค	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900313	คลองเปียะ	คลองเปียะ	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900314	ตลิ่งชัน	ตลิ่งชัน	90130	90130		9003	อำเภอจะนะ	จะนะ	90	สงขลา
900401	นาทวี	นาทวี	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900402	ฉาง	ฉาง	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900403	นาหมอศรี	นาหมอศรี	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900404	คลองทราย	คลองทราย	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900405	ปลักหนู	ปลักหนู	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900406	ท่าประดู่	ท่าประดู่	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900407	สะท้อน	สะท้อน	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900408	ทับช้าง	ทับช้าง	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900409	ประกอบ	ประกอบ	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900410	คลองกวาง	คลองกวาง	90160	90160		9004	อำเภอนาทวี	นาทวี	90	สงขลา
900501	เทพา	เทพา	90150	90150		9005	อำเภอเทพา	เทพา	90	สงขลา
900502	ปากบาง	ปากบาง	90150	90150		9005	อำเภอเทพา	เทพา	90	สงขลา
900503	เกาะสะบ้า	เกาะสะบ้า	90150	90150		9005	อำเภอเทพา	เทพา	90	สงขลา
900504	ลำไพล	ลำไพล	90260	90260		9005	อำเภอเทพา	เทพา	90	สงขลา
900505	ท่าม่วง	ท่าม่วง	90150	90150	หมู่ 2-4, 6-7, 10, 12 ใช้รหัส 90260	9005	อำเภอเทพา	เทพา	90	สงขลา
900505	ท่าม่วง	ท่าม่วง	90150	90260	หมู่ 2-4, 6-7, 10, 12 ใช้รหัส 90260	9005	อำเภอเทพา	เทพา	90	สงขลา
900506	วังใหญ่	วังใหญ่	90260	90260		9005	อำเภอเทพา	เทพา	90	สงขลา
900507	สะกอม	สะกอม	90150	90150		9005	อำเภอเทพา	เทพา	90	สงขลา
900601	สะบ้าย้อย	สะบ้าย้อย	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900602	ทุ่งพอ	ทุ่งพอ	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900603	เปียน	เปียน	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900604	บ้านโหนด	บ้านโหนด	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900605	จะแหน	จะแหน	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900606	คูหา	คูหา	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900607	เขาแดง	เขาแดง	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900608	บาโหย	บาโหย	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900609	ธารคีรี	ธารคีรี	90210	90210		9006	อำเภอสะบ้าย้อย	สะบ้าย้อย	90	สงขลา
900701	ระโนด	ระโนด	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900702	คลองแดน	คลองแดน	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900703	ตะเครียะ	ตะเครียะ	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900704	ท่าบอน	ท่าบอน	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900705	บ้านใหม่	บ้านใหม่	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900706	บ่อตรุ	บ่อตรุ	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900707	ปากแตระ	ปากแตระ	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900708	พังยาง	พังยาง	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900709	ระวะ	ระวะ	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900710	วัดสน	วัดสน	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900711	บ้านขาว	บ้านขาว	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900712	แดนสงวน	แดนสงวน	90140	90140		9007	อำเภอระโนด	ระโนด	90	สงขลา
900801	เกาะใหญ่	เกาะใหญ่	90270	90270		9008	อำเภอกระแสสินธุ์	กระแสสินธุ์	90	สงขลา
900802	โรง	โรง	90270	90270		9008	อำเภอกระแสสินธุ์	กระแสสินธุ์	90	สงขลา
900803	เชิงแส	เชิงแส	90270	90270		9008	อำเภอกระแสสินธุ์	กระแสสินธุ์	90	สงขลา
900804	กระแสสินธุ์	กระแสสินธุ์	90270	90270		9008	อำเภอกระแสสินธุ์	กระแสสินธุ์	90	สงขลา
900901	กำแพงเพชร	กำแพงเพชร	90180	90180		9009	อำเภอรัตภูมิ	รัตภูมิ	90	สงขลา
900902	ท่าชะมวง	ท่าชะมวง	90180	90180		9009	อำเภอรัตภูมิ	รัตภูมิ	90	สงขลา
900903	คูหาใต้	คูหาใต้	90180	90180		9009	อำเภอรัตภูมิ	รัตภูมิ	90	สงขลา
900904	ควนรู	ควนรู	90180	90180	หมู่ 3-6, 8-9 ใช้รหัส 90220	9009	อำเภอรัตภูมิ	รัตภูมิ	90	สงขลา
900904	ควนรู	ควนรู	90180	90220	หมู่ 3-6, 8-9 ใช้รหัส 90220	9009	อำเภอรัตภูมิ	รัตภูมิ	90	สงขลา
900909	เขาพระ	เขาพระ	90180	90180		9009	อำเภอรัตภูมิ	รัตภูมิ	90	สงขลา
901001	สะเดา	สะเดา	90120	90120		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901002	ปริก	ปริก	90120	90120		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901003	พังลา	พังลา	90170	90170		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901004	สำนักแต้ว	สำนักแต้ว	90120	90120		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901005	ทุ่งหมอ	ทุ่งหมอ	90240	90240		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901006	ท่าโพธิ์	ท่าโพธิ์	90170	90170		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901007	ปาดังเบซาร์	ปาดังเบซาร์	90240	90240		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901008	สำนักขาม	สำนักขาม	90320	90120	หมู่ 3-4 ใช้รหัส 90120	9010	อำเภอสะเดา	สะเดา	90	สงขลา
901008	สำนักขาม	สำนักขาม	90320	90320	หมู่ 3-4 ใช้รหัส 90120	9010	อำเภอสะเดา	สะเดา	90	สงขลา
901009	เขามีเกียรติ	เขามีเกียรติ	90170	90170		9010	อำเภอสะเดา	สะเดา	90	สงขลา
901101	หาดใหญ่	หาดใหญ่	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901102	ควนลัง	ควนลัง	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901103	คูเต่า	คูเต่า	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901104	คอหงส์	คอหงส์	90110	90110	ส่วนราชการภายในมหาวิทยาลัยสงขลา ใช้รหัส 90112	9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901104	คอหงส์	คอหงส์	90110	90112	ส่วนราชการภายในมหาวิทยาลัยสงขลา ใช้รหัส 90112	9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901105	คลองแห	คลองแห	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901107	คลองอู่ตะเภา	คลองอู่ตะเภา	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901108	ฉลุง	ฉลุง	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901111	ทุ่งใหญ่	ทุ่งใหญ่	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901112	ทุ่งตำเสา	ทุ่งตำเสา	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901113	ท่าข้าม	ท่าข้าม	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901114	น้ำน้อย	น้ำน้อย	90110	90110		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901116	บ้านพรุ	บ้านพรุ	90250	90250		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901118	พะตง	พะตง	90230	90230		9011	อำเภอหาดใหญ่	หาดใหญ่	90	สงขลา
901201	นาหม่อม	นาหม่อม	90310	90310		9012	อำเภอนาหม่อม	นาหม่อม	90	สงขลา
901202	พิจิตร	พิจิตร	90310	90310		9012	อำเภอนาหม่อม	นาหม่อม	90	สงขลา
901203	ทุ่งขมิ้น	ทุ่งขมิ้น	90310	90310		9012	อำเภอนาหม่อม	นาหม่อม	90	สงขลา
901204	คลองหรัง	คลองหรัง	90310	90310		9012	อำเภอนาหม่อม	นาหม่อม	90	สงขลา
901301	รัตภูมิ	รัตภูมิ	90220	90220		9013	อำเภอควนเนียง	ควนเนียง	90	สงขลา
901302	ควนโส	ควนโส	90220	90220		9013	อำเภอควนเนียง	ควนเนียง	90	สงขลา
901303	ห้วยลึก	ห้วยลึก	90220	90220		9013	อำเภอควนเนียง	ควนเนียง	90	สงขลา
901304	บางเหรียง	บางเหรียง	90220	90220		9013	อำเภอควนเนียง	ควนเนียง	90	สงขลา
901401	บางกล่ำ	บางกล่ำ	90110	90110		9014	อำเภอบางกล่ำ	บางกล่ำ	90	สงขลา
901402	ท่าช้าง	ท่าช้าง	90110	90110		9014	อำเภอบางกล่ำ	บางกล่ำ	90	สงขลา
901403	แม่ทอม	แม่ทอม	90110	90110		9014	อำเภอบางกล่ำ	บางกล่ำ	90	สงขลา
901404	บ้านหาร	บ้านหาร	90110	90110		9014	อำเภอบางกล่ำ	บางกล่ำ	90	สงขลา
901501	ชิงโค	ชิงโค	90280	90280		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901502	สทิงหม้อ	สทิงหม้อ	90280	90280		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901503	ทำนบ	ทำนบ	90280	90280		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901504	รำแดง	รำแดง	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901505	วัดขนุน	วัดขนุน	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901506	ชะแล้	ชะแล้	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901507	ปากรอ	ปากรอ	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901508	ป่าขาด	ป่าขาด	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901509	หัวเขา	หัวเขา	90280	90280		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901510	บางเขียด	บางเขียด	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901511	ม่วงงาม	ม่วงงาม	90330	90330		9015	อำเภอสิงหนคร	สิงหนคร	90	สงขลา
901601	คลองหอยโข่ง	คลองหอยโข่ง	90230	90230		9016	อำเภอคลองหอยโข่ง	คลองหอยโข่ง	90	สงขลา
901602	ทุ่งลาน	ทุ่งลาน	90230	90230		9016	อำเภอคลองหอยโข่ง	คลองหอยโข่ง	90	สงขลา
901603	โคกม่วง	โคกม่วง	90230	90115	หมู่ที่ 8 (เฉพาะบ้านพักภายในกองบิน 56) ใช้รหัส 90115	9016	อำเภอคลองหอยโข่ง	คลองหอยโข่ง	90	สงขลา
901603	โคกม่วง	โคกม่วง	90230	90230	หมู่ที่ 8 (เฉพาะบ้านพักภายในกองบิน 56) ใช้รหัส 90115	9016	อำเภอคลองหอยโข่ง	คลองหอยโข่ง	90	สงขลา
901604	คลองหลา	คลองหลา	90110	90110		9016	อำเภอคลองหอยโข่ง	คลองหอยโข่ง	90	สงขลา
910101	พิมาน	พิมาน	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910102	คลองขุด	คลองขุด	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910103	ควนขัน	ควนขัน	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910104	บ้านควน	บ้านควน	91140	91140		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910105	ฉลุง	ฉลุง	91140	91140		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910106	เกาะสาหร่าย	เกาะสาหร่าย	91000	91000	ยกเว้น อุทยานแห่งชาติตะรุเตา ใช้รหัส 91110	9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910106	เกาะสาหร่าย	เกาะสาหร่าย	91000	91110	ยกเว้น อุทยานแห่งชาติตะรุเตา ใช้รหัส 91110	9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910107	ตันหยงโป	ตันหยงโป	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910108	เจ๊ะบิลัง	เจ๊ะบิลัง	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910109	ตำมะลัง	ตำมะลัง	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910110	ปูยู	ปูยู	91000	91000		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910111	ควนโพธิ์	ควนโพธิ์	91140	91140		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910112	เกตรี	เกตรี	91140	91140		9101	อำเภอเมืองสตูล	เมืองสตูล	91	สตูล
910201	ควนโดน	ควนโดน	91160	91160		9102	อำเภอควนโดน	ควนโดน	91	สตูล
910202	ควนสตอ	ควนสตอ	91160	91160		9102	อำเภอควนโดน	ควนโดน	91	สตูล
910203	ย่านซื่อ	ย่านซื่อ	91160	91160		9102	อำเภอควนโดน	ควนโดน	91	สตูล
910204	วังประจัน	วังประจัน	91160	91160		9102	อำเภอควนโดน	ควนโดน	91	สตูล
910301	ทุ่งนุ้ย	ทุ่งนุ้ย	91130	91130		9103	อำเภอควนกาหลง	ควนกาหลง	91	สตูล
910302	ควนกาหลง	ควนกาหลง	91130	91130		9103	อำเภอควนกาหลง	ควนกาหลง	91	สตูล
910303	อุใดเจริญ	อุใดเจริญ	91130	91130		9103	อำเภอควนกาหลง	ควนกาหลง	91	สตูล
910401	ท่าแพ	ท่าแพ	91150	91150		9104	อำเภอท่าแพ	ท่าแพ	91	สตูล
910402	แป-ระ	แป-ระ	91150	91150		9104	อำเภอท่าแพ	ท่าแพ	91	สตูล
910403	สาคร	สาคร	91150	91150		9104	อำเภอท่าแพ	ท่าแพ	91	สตูล
910404	ท่าเรือ	ท่าเรือ	91150	91150		9104	อำเภอท่าแพ	ท่าแพ	91	สตูล
910501	กำแพง	กำแพง	91110	91110		9105	อำเภอละงู	ละงู	91	สตูล
910502	ละงู	ละงู	91110	91110		9105	อำเภอละงู	ละงู	91	สตูล
910503	เขาขาว	เขาขาว	91110	91110		9105	อำเภอละงู	ละงู	91	สตูล
910504	ปากน้ำ	ปากน้ำ	91110	91110		9105	อำเภอละงู	ละงู	91	สตูล
910505	น้ำผุด	น้ำผุด	91110	91110		9105	อำเภอละงู	ละงู	91	สตูล
910506	แหลมสน	แหลมสน	91110	91110		9105	อำเภอละงู	ละงู	91	สตูล
910601	ทุ่งหว้า	ทุ่งหว้า	91120	91120		9106	อำเภอทุ่งหว้า	ทุ่งหว้า	91	สตูล
910602	นาทอน	นาทอน	91120	91120		9106	อำเภอทุ่งหว้า	ทุ่งหว้า	91	สตูล
910603	ขอนคลาน	ขอนคลาน	91120	91120		9106	อำเภอทุ่งหว้า	ทุ่งหว้า	91	สตูล
910604	ทุ่งบุหลัง	ทุ่งบุหลัง	91120	91120		9106	อำเภอทุ่งหว้า	ทุ่งหว้า	91	สตูล
910605	ป่าแก่บ่อหิน	ป่าแก่บ่อหิน	91120	91120		9106	อำเภอทุ่งหว้า	ทุ่งหว้า	91	สตูล
910701	ปาล์มพัฒนา	ปาล์มพัฒนา	91130	91130		9107	อำเภอมะนัง	มะนัง	91	สตูล
910702	นิคมพัฒนา	นิคมพัฒนา	91130	91130		9107	อำเภอมะนัง	มะนัง	91	สตูล
920101	ทับเที่ยง	ทับเที่ยง	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920104	นาพละ	นาพละ	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920105	บ้านควน	บ้านควน	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920106	นาบินหลา	นาบินหลา	92170	92170		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920107	ควนปริง	ควนปริง	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920108	นาโยงใต้	นาโยงใต้	92170	92170		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920109	บางรัก	บางรัก	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920110	โคกหล่อ	โคกหล่อ	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920113	นาโต๊ะหมิง	นาโต๊ะหมิง	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920114	หนองตรุด	หนองตรุด	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920115	น้ำผุด	น้ำผุด	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920117	นาตาล่วง	นาตาล่วง	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920118	บ้านโพธิ์	บ้านโพธิ์	92000	92000		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920119	นาท่ามเหนือ	นาท่ามเหนือ	92190	92190		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920120	นาท่ามใต้	นาท่ามใต้	92190	92190		9201	อำเภอเมืองตรัง	เมืองตรัง	92	ตรัง
920201	กันตัง	กันตัง	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920202	ควนธานี	ควนธานี	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920203	บางหมาก	บางหมาก	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920204	บางเป้า	บางเป้า	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920205	วังวน	วังวน	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920206	กันตังใต้	กันตังใต้	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920207	โคกยาง	โคกยาง	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920208	คลองลุ	คลองลุ	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920209	ย่านซื่อ	ย่านซื่อ	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920210	บ่อน้ำร้อน	บ่อน้ำร้อน	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920211	บางสัก	บางสัก	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920212	นาเกลือ	นาเกลือ	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920213	เกาะลิบง	เกาะลิบง	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920214	คลองชีล้อม	คลองชีล้อม	92110	92110		9202	อำเภอกันตัง	กันตัง	92	ตรัง
920301	ย่านตาขาว	ย่านตาขาว	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920302	หนองบ่อ	หนองบ่อ	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920303	นาชุมเห็ด	นาชุมเห็ด	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920304	ในควน	ในควน	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920305	โพรงจระเข้	โพรงจระเข้	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920306	ทุ่งกระบือ	ทุ่งกระบือ	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920307	ทุ่งค่าย	ทุ่งค่าย	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920308	เกาะเปียะ	เกาะเปียะ	92140	92140		9203	อำเภอย่านตาขาว	ย่านตาขาว	92	ตรัง
920401	ท่าข้าม	ท่าข้าม	92120	92120		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920402	ทุ่งยาว	ทุ่งยาว	92180	92180		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920403	ปะเหลียน	ปะเหลียน	92180	92180		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920404	บางด้วน	บางด้วน	92140	92140		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920407	บ้านนา	บ้านนา	92140	92140		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920409	สุโสะ	สุโสะ	92120	92120		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920410	ลิพัง	ลิพัง	92180	92180		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920411	เกาะสุกร	เกาะสุกร	92120	92120		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920412	ท่าพญา	ท่าพญา	92140	92140		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920413	แหลมสอม	แหลมสอม	92180	92180		9204	อำเภอปะเหลียน	ปะเหลียน	92	ตรัง
920501	บ่อหิน	บ่อหิน	92150	92150		9205	อำเภอสิเกา	สิเกา	92	ตรัง
920502	เขาไม้แก้ว	เขาไม้แก้ว	92150	92150		9205	อำเภอสิเกา	สิเกา	92	ตรัง
920503	กะลาเส	กะลาเส	92150	92150		9205	อำเภอสิเกา	สิเกา	92	ตรัง
920504	ไม้ฝาด	ไม้ฝาด	92150	92150		9205	อำเภอสิเกา	สิเกา	92	ตรัง
920505	นาเมืองเพชร	นาเมืองเพชร	92000	92000		9205	อำเภอสิเกา	สิเกา	92	ตรัง
920601	ห้วยยอด	ห้วยยอด	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920602	หนองช้างแล่น	หนองช้างแล่น	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920605	บางดี	บางดี	92210	92210		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920606	บางกุ้ง	บางกุ้ง	92210	92210		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920607	เขากอบ	เขากอบ	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920608	เขาขาว	เขาขาว	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920609	เขาปูน	เขาปูน	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920610	ปากแจ่ม	ปากแจ่ม	92190	92190		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920611	ปากคม	ปากคม	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920614	ท่างิ้ว	ท่างิ้ว	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920615	ลำภูรา	ลำภูรา	92190	92190		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920616	นาวง	นาวง	92210	92210		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920617	ห้วยนาง	ห้วยนาง	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920619	ในเตา	ในเตา	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
920620	ทุ่งต่อ	ทุ่งต่อ	92130	92130		9206	อำเภอห้วยยอด	ห้วยยอด	92	ตรัง
